nm2080923	1976	13	75.33333333333333	7.066666666666666	0	2002	2019	2013.7692307692307	0.15384615384615385	0.3076923076923077	0.5384615384615384	0	0	0	0	0	0	0	0	0	0	0.07692307692307693	0	0.9230769230769231	0	0	0	0	0	0	0	0.05263157894736842	0	0	0.10526315789473684	0.05263157894736842	0.3684210526315789	0.10526315789473684	0.05263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0.21052631578947367	0	0	0.05263157894736842	0	0
nm2081859	1981	82	21.925	5.257500000000002	0	2009	2012	2010.9268292682927	0	0.024390243902439025	0.975609756097561	0	0	0	0	0	0	0	0.024390243902439025	0	0	0	0	0	0	0.975609756097561	0	0	0	0	0	0	0	0	0.00819672131147541	0	0	0	0	0	0	0.32786885245901637	0	0	0.32786885245901637	0	0	0	0.32786885245901637	0	0	0.00819672131147541	0	0	0	0	0
nm2083168	1999	7	7	6.3	0	2005	2019	2011.7142857142858	0	0.2857142857142857	0.2857142857142857	0.14285714285714285	0	0.14285714285714285	0	0	0.14285714285714285	0	0.8571428571428571	0	0	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	0.07692307692307693	0	0.3076923076923077	0	0	0.07692307692307693	0.15384615384615385	0	0	0	0	0	0	0	0	0	0	0.07692307692307693	0	0.23076923076923078	0	0	0.07692307692307693	0	0
nm2084584	1976	3	11	6.3	0	2005	2009	2007	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.16666666666666666	0	0	0.16666666666666666	0	0.16666666666666666	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3333333333333333	0	0	0	0	0
nm2091329	1969	7	31734.666666666668	6.233333333333333	0	2008	2010	2008.6666666666667	0.8571428571428571	0	0	0	0	0	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	0.8571428571428571	0	0.14285714285714285	0	0.2	0	0	0	0	0.1	0.1	0	0.1	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0.1	0	0	0.2	0	0
nm2092839	1969	48	127696.4	6.873333333333332	0	2005	2020	2011.40625	0.4583333333333333	0	0.2916666666666667	0	0.0625	0	0	0	0.14583333333333334	0.041666666666666664	0.0625	0.020833333333333332	0	0	0	0	0	0	0	0.3125	0.6041666666666666	0.2111111111111111	0	0.13333333333333333	0.06666666666666667	0	0.07777777777777778	0.03333333333333333	0.05555555555555555	0.044444444444444446	0.011111111111111112	0.044444444444444446	0	0	0.03333333333333333	0.011111111111111112	0	0	0	0.044444444444444446	0	0	0.05555555555555555	0.044444444444444446	0	0.05555555555555555	0.011111111111111112	0.011111111111111112	0
nm2094403	1920	3	61.5	7.3	0	1965	1966	1965.6666666666667	0.3333333333333333	0.3333333333333333	0	0	0.3333333333333333	0	0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0
nm2101007	1980	13	37	4.725	0	2004	2018	2011.111111111111	0.46153846153846156	0.46153846153846156	0	0	0	0	0	0	0.07692307692307693	0	0	0	0	0	0	0.9230769230769231	0.07692307692307693	0	0	0	0	0.13043478260869565	0	0	0	0	0	0.2608695652173913	0.043478260869565216	0.043478260869565216	0	0	0	0	0	0.13043478260869565	0	0	0	0	0	0.043478260869565216	0.043478260869565216	0.2608695652173913	0	0	0.043478260869565216	0	0
nm2102963	1989	10	326.5	6.3	0	2002	2018	2007.6	0.3	0.1	0.6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0.08333333333333333	0	0.08333333333333333	0	0	0	0	0
nm2113755	1981	6	20	7.050000000000001	0	2005	2020	2013.2	0.16666666666666666	0.6666666666666666	0	0	0	0	0	0	0.16666666666666666	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.15384615384615385	0.07692307692307693	0.23076923076923078	0.07692307692307693	0	0	0	0	0	0	0	0	0	0	0.07692307692307693	0.07692307692307693	0.3076923076923077	0	0	0	0	0
nm2117319	1975	3	284	6.3	0	2007	2013	2010.6666666666667	0	0.6666666666666666	0	0	0	0.3333333333333333	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0
nm2117775	1959	4	21	7	0	2008	2012	2011	0	0	0.75	0	0	0.25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
nm2122857	1968	8	13	4.2	0	1998	2011	2002.625	0	0	0.75	0	0.125	0.125	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0.7777777777777778	0	0.1111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1111111111111111	0	0	0
nm2133699	1978	4	235.33333333333334	7.566666666666666	0	2001	2012	2007.25	0.25	0.75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.1	0.1	0	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0.1	0.3	0	0	0.1	0	0
nm2134108	1973	1	25	6.4	0	2014	2014	2014	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nm2137093	1930	3	279.3333333333333	8.633333333333333	0	1976	1981	1978.6666666666667	0	0	0.6666666666666666	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
nm2139449	1982	9	9.5	7.85	1	2005	2010	2008	0	0	0.1111111111111111	0	0	0	0	0	0.8888888888888888	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nm2140465	1984	48	6	3.8	0.9791666666666666	2005	2015	2009.3125	0	0	0.3125	0	0	0	0	0	0.6875	0	1	0	0	0	0	0	0	0	0	0	0	0	0.9591836734693877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04081632653061224	0	0	0	0	0	0	0
nm2142353	1989	2	5	1.8	0	1999	2013	2006	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
nm2150782	1986	111	93.36363636363636	6.418181818181818	0	2005	2018	2008.6666666666667	0.02702702702702703	0.018018018018018018	0.8558558558558559	0.018018018018018018	0	0.02702702702702703	0	0	0.04504504504504504	0.009009009009009009	1	0	0	0	0	0	0	0	0	0	0	0.33447098976109213	0	0.30716723549488056	0	0	0.17064846416382254	0.12627986348122866	0	0.03754266211604096	0	0	0	0	0	0.006825938566552901	0	0	0	0	0	0	0.013651877133105802	0.0034129692832764505	0	0	0	0	0
nm2151399	1939	1	10	7	0	1990	1990	1990	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nm2152457	1980	1	5	9.2	0	2008	2008	2008	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3333333333333333	0	0	0.3333333333333333	0	0
nm2162033	1932	2	52	7	0	1975	1989	1982	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nm2162586	1984	3	15	8.2	0	2005	2013	2008.3333333333333	0	1	0	0	0	0	0	0	0	0	0	0	0	0.6666666666666666	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42857142857142855	0	0	0	0	0	0	0	0	0	0	0	0.14285714285714285	0	0.42857142857142855	0	0	0	0	0
nm2162916	1930	5	10	8.5	0	2006	2014	2010.4	0.2	0	0.8	0	0	0	0	0	0	0	0.2	0.2	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3333333333333333	0	0	0
nm2168624	1964	27	38	4.05	0	2005	2016	2008.7037037037037	0.1111111111111111	0.18518518518518517	0.7037037037037037	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.018867924528301886	0	0	0.03773584905660377	0.018867924528301886	0	0.41509433962264153	0.018867924528301886	0.018867924528301886	0	0	0	0	0	0	0.018867924528301886	0	0	0.3584905660377358	0	0.09433962264150944	0	0	0	0	0
nm2168792	1982	16	66	6.699999999999999	0	2012	2019	2016	0.125	0.25	0.5	0	0	0.0625	0	0	0.0625	0	0.9375	0	0	0	0	0	0	0	0	0	0.0625	0.3548387096774194	0	0	0	0	0.3225806451612903	0	0	0.06451612903225806	0	0.03225806451612903	0	0	0	0.03225806451612903	0	0	0	0	0	0	0.03225806451612903	0.16129032258064516	0	0	0	0	0
nm2176882	1981	6	32.75	7.050000000000001	0	2017	2019	2017.8333333333333	0.3333333333333333	0	0	0	0	0	0	0	0.6666666666666666	0	0	0	0	0	0	0.3333333333333333	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.4	0	0	0	0	0
nm2179050	1981	3	969.5	6.75	0	1994	2010	2003.6666666666667	0	0	0	0	0	0.3333333333333333	0	0	0.3333333333333333	0.3333333333333333	1	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0.16666666666666666	0.16666666666666666	0	0.16666666666666666	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0
nm2183750	1980	39	21	6.8	0	2003	2019	2013.5384615384614	0	0	0.9743589743589743	0.02564102564102564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.07692307692307693	0	0	0	0.015384615384615385	0	0	0.09230769230769231	0	0	0	0	0	0.12307692307692308	0.07692307692307693	0	0	0.015384615384615385	0.46153846153846156	0.13846153846153847	0	0	0
nm2187363	1967	82	12.5	5.95	0	1976	2019	2012.2073170731708	0.06097560975609756	0	0.8536585365853658	0	0	0.08536585365853659	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.1	0	0.1125	0	0.025	0	0	0.1125	0	0	0.075	0	0	0.2	0.0125	0	0	0	0	0.3625	0	0	0
nm2188842	1977	11	391.5	5.4	0	2005	2019	2012.4285714285713	0.45454545454545453	0.45454545454545453	0	0	0	0	0	0	0.09090909090909091	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.041666666666666664	0	0	0.08333333333333333	0	0	0.25	0.041666666666666664	0.041666666666666664	0	0	0.08333333333333333	0	0	0	0.041666666666666664	0	0	0.16666666666666666	0	0.20833333333333334	0	0	0.041666666666666664	0	0
