tt0317340	7.4	99
tt3887766	8.6	99
tt0500274	7.9	99
tt3745572	7.5	99
tt0149670	5.4	99
tt0047703	7.5	99
tt0235206	4.6	99
tt3824648	7	99
tt5776104	7.6	99
tt0531074	6.9	99
tt0114581	5.4	99
tt0624761	8.8	99
tt5805254	6.4	99
tt0053217	6.9	99
tt1096316	7.2	99
tt3009348	8.4	99
tt0524333	8.3	99
tt7667978	9	99
tt9816502	9.6	99
tt1462338	8.8	99
tt0387584	7.1	99
tt8427168	6.9	99
tt0203613	6.7	99
tt0512289	7.3	99
tt5622224	3.2	99
tt3034016	7.7	99
tt1634331	6.9	99
tt0043161	4.5	99
tt0140293	6.5	99
tt6144634	7.3	99
tt3881384	6.9	99
tt4171180	7.5	99
tt0742633	7.3	99
tt5936578	6	99
tt6312916	8.1	99
tt5565454	1.2	99
tt4229084	6.2	99
tt0723049	7.8	99
tt1320271	5.7	99
tt2298900	6.1	99
tt3715634	7.9	99
tt0394200	6.4	99
tt0075136	6.5	99
tt4336856	6.1	99
tt0155000	5.4	99
tt4882642	5.8	99
tt0425274	7.9	99
tt0761356	8.6	99
tt1780181	8.1	99
tt1294165	2.7	99
tt0285376	7.7	99
tt2166009	8	99
tt2260129	8.2	99
tt1846175	8.1	99
tt0394279	5.8	99
tt0162096	8.1	99
tt0977647	5.5	99
tt2715830	6.4	99
tt0865359	7.7	99
tt4906836	9.6	99
tt1725050	4.2	99
tt0072551	8.2	99
tt0546999	7.4	99
tt5065934	8.2	99
tt0804532	7.1	99
tt7977594	7.5	99
tt0273476	8	99
tt1378529	8	99
tt0613360	8.1	99
tt0290031	6.7	99
tt2011188	7.1	99
tt2493728	5	99
tt0510339	7.7	99
tt0018600	6.4	99
tt6570832	9.7	99
tt0210168	7.1	99
tt0194082	7.4	99
tt1054351	6.6	99
tt0073191	6.9	99
tt6421544	6.8	99
tt2062960	6	99
tt1627807	7.9	99
tt1226712	7.4	99
tt0809517	6.6	99
tt0636615	6.9	99
tt5806276	5.5	99
tt1305557	6.6	99
tt0803432	7.9	99
tt0083939	7.1	99
tt1785148	8.2	99
tt0223313	4.6	99
tt0337710	8.9	99
tt2962860	7	99
tt0403837	4.3	99
tt6017938	5.6	99
tt0807701	7.5	99
tt0298672	7.3	99
tt0211134	5	99
tt0316874	6.1	99
tt1184226	7.6	99
tt0336805	4.8	99
tt6299592	5	99
tt0140647	7.1	99
tt1332103	6.5	99
tt0815468	7.2	99
tt0122888	6	99
tt9322512	7.1	99
tt0308627	7.8	99
tt5632682	7.9	99
tt1609653	8.2	99
tt4505948	9.5	99
tt5429866	7.2	99
tt4786546	7.6	99
tt6579344	9.1	99
tt0387867	7.7	99
tt0459659	5.3	99
tt6810084	7.6	99
tt5329230	8.6	99
tt0157212	3.6	99
tt6442348	9.7	99
tt1282224	7.4	99
tt6882616	9.8	99
tt1964887	5.3	99
tt8413992	6.7	99
tt0318936	8.2	99
tt0247298	7.3	99
tt4212322	7.8	99
tt1137394	6.7	99
tt2322798	6.5	99
tt0798988	6.5	99
tt8714706	7.6	99
tt10986658	8.5	99
tt0054204	5.6	99
tt0500302	8.1	99
tt9471222	7.9	99
tt5441916	7.7	99
tt1196950	5.9	99
tt0122847	6.7	99
tt3568152	8.7	99
tt1857129	4.7	99
tt0067529	7.7	99
tt0080595	7	99
tt0029403	7.6	99
tt0137875	5.5	99
tt6882620	9.6	99
tt3681886	8.5	99
tt1350090	7.1	99
tt1227737	7.8	99
tt0286366	6.7	99
tt0228700	7.1	99
tt0277471	7.5	99
tt1057607	6.6	99
tt5206544	5.5	99
tt2486176	7.6	99
tt1346481	8.2	99
tt1163168	4.2	99
tt0063867	7.7	99
tt5050564	7.8	99
tt0304798	7.3	99
tt0097389	4.4	99
tt11060744	8.3	99
tt1827370	6.9	99
tt0635480	8	99
tt0598237	8.7	99
tt4229138	7.3	99
tt0522942	6.7	99
tt5973888	8.4	99
tt0587520	8.4	99
tt5242848	6.8	99
tt0910472	7.2	99
tt0085589	6.8	99
tt0172104	6.1	99
tt0489045	3.9	99
tt0393139	4.8	99
tt7536794	8.1	99
tt0758726	7.2	99
tt1350091	7.2	99
tt5962088	6.6	99
tt0023480	6.4	99
tt1270522	8.2	99
tt1294962	7.9	99
tt3841668	7.1	99
tt0040837	7	99
tt2713482	7.8	99
tt0071649	7	99
tt0283676	7.9	99
tt5141458	7.9	99
tt5644780	8.6	99
tt0109175	8.2	99
tt0915957	7.9	99
tt2078253	6.4	99
tt0166423	5.3	99
tt0383645	7	99
tt2877052	8.3	99
tt0259864	5.3	99
tt0966027	7.6	99
tt0602294	8.3	99
tt0496348	7.1	99
tt0497337	7.6	99
tt0243712	5.5	99
tt4075856	8.3	99
tt0364028	5	99
tt2331053	4	99
tt10545576	7.5	99
tt1584649	8.5	99
tt0320629	7.6	99
tt0093708	5.8	99
tt0265005	6.7	99
tt3432210	5.6	99
tt1703826	4.8	99
tt1239444	5.1	99
tt1617302	7	99
tt0505429	7.7	99
tt0067012	6.1	99
tt0466259	8.7	99
tt0052250	7.1	99
tt3854186	1.9	99
tt3700142	7.7	99
tt7693572	8	99
tt0580196	7.8	99
tt10285078	8.4	99
tt1583943	5.9	99
tt1635839	7.8	99
tt3803340	8.3	99
tt1727806	8.7	99
tt0279171	7	99
tt0711528	7	99
tt7924104	7.1	99
tt4818314	6.1	99
tt0413220	7.3	99
tt1817385	6.7	99
tt0720765	7.7	99
tt0915852	7.5	99
tt6080076	9.7	99
tt9147456	6.3	99
tt1792803	5.2	99
tt0099344	5.8	99
tt2355709	7.4	99
tt0395519	5.1	99
tt1811683	7.7	99
tt1369192	7.3	99
tt0441050	7.4	99
tt0857286	4.4	99
tt0685173	7.7	99
tt0241789	6.2	99
tt1332002	5.5	99
tt0240081	8.3	99
tt0526863	8.3	99
tt0856450	8.3	99
tt0104835	5.2	99
tt0073330	7	99
tt0000319	5.9	99
tt0587486	8.2	99
tt6334578	8.1	99
tt0021484	7.2	99
tt0183887	5.5	99
tt0054394	5.9	99
tt0863482	7.8	99
tt6223826	7.6	99
tt0709509	8	99
tt0053332	4.4	99
tt0237880	7.1	99
tt0102047	6.7	99
tt3871934	7.9	99
tt0387021	7.7	99
tt9574922	6.9	99
tt1367515	8.2	99
tt0831983	7.4	99
tt0353504	4.8	99
tt0025770	5.8	99
tt0510349	7.9	99
tt1072756	7.3	99
tt1811786	8.3	99
tt2421286	8.1	99
tt0081688	5.6	99
tt1576647	7.8	99
tt5761114	6.1	99
tt0046913	5.5	99
tt0651096	6.7	99
tt0118265	7.7	99
tt4424350	7.3	99
tt3227104	8.6	99
tt1510642	8	99
tt1777386	7.4	99
tt0577381	7.8	99
tt0105640	5.4	99
tt0191760	7.1	99
tt5758896	4.7	99
tt0107514	6.1	99
tt3189026	5.6	99
tt1746196	4.2	99
tt7286284	7.5	99
tt3654052	5	99
tt0082371	6.2	99
tt1090142	8.3	99
tt1453920	7.7	99
tt0531134	7.2	99
tt0500311	7.9	99
tt1586228	6.5	99
tt1659336	5.6	99
tt4997746	7.4	99
tt0118855	5.3	99
tt0479811	3	99
tt3313386	8.8	99
tt0875140	6.6	99
tt1407978	8	99
tt2632646	8.5	99
tt0681031	7.6	99
tt6086714	4.2	99
tt6383452	6.8	99
tt0413680	6.4	99
tt1077071	6.7	99
tt0045100	6.5	99
tt0159888	6.1	99
tt6175984	4.4	99
tt6613034	7.1	99
tt7446800	6.5	99
tt0832621	6.8	99
tt0166560	6.1	99
tt1590081	8.2	99
tt7399676	3.7	99
tt7785128	8.1	99
tt1844131	9.1	99
tt9622614	7	99
tt2104076	6.7	99
tt6212034	8	99
tt1278948	7.8	99
tt0075238	6.4	99
tt0409593	2.6	99
tt3232086	7.5	99
tt5216052	7.8	99
tt0268008	7.1	99
tt2220526	7.7	99
tt1327568	7.6	99
tt1194660	6.5	99
tt1179022	8.1	99
tt8960040	9	99
tt0187699	7.6	99
tt0494063	3.2	99
tt0089455	6.8	99
tt2346198	6.3	99
tt0150787	7.4	99
tt6643114	9.7	99
tt0702085	6.9	99
tt5480542	7.9	99
tt0064178	3.8	99
tt1592648	8.1	99
tt9511256	7.8	99
tt0198452	4.4	99
tt3907076	6.7	99
tt2253336	9	99
tt4597206	8.1	99
tt0555085	6.7	99
tt0244588	7.6	99
tt1847396	8	99
tt2052015	6.2	99
tt1082018	6.4	99
tt1699650	7.6	99
tt5324280	7.6	99
tt9157794	9.3	99
tt3243196	6.6	99
tt10081596	4.6	99
tt10081944	8.9	99
tt2636682	7.1	99
tt0080543	4.2	99
tt6244206	7.2	99
tt0179597	8.4	99
tt0031645	5.7	99
tt7151480	6.8	99
tt1263598	7.6	99
tt0101469	5.5	99
tt1718190	7.2	99
tt1961010	8.4	99
tt0905539	6.1	99
tt10081924	8.8	99
tt1770331	7.8	99
tt0439370	7.4	99
tt0186051	7.5	99
tt0053795	5.6	99
tt0621321	7.6	99
tt0749728	6.6	99
tt7865268	8	99
tt0179191	6.8	99
tt6730866	9.7	99
tt0486465	6.1	99
tt8071798	7.4	99
tt10081978	8.6	99
tt9060676	6.8	99
tt0107876	5.9	99
tt3814058	5.8	99
tt0078591	7.9	99
tt4255470	2.9	99
tt1954713	5.6	99
tt0749551	3.9	99
tt0347623	7.2	99
tt0803026	6.3	99
tt0183963	6.8	99
tt10115520	7.4	99
tt0070048	6.4	99
tt5103774	8.2	99
tt4208286	8.9	99
tt0500367	7.9	99
tt0338460	7.1	99
tt11033312	8.6	99
tt0026524	6.8	99
tt0660207	8.2	99
tt5043978	6.3	99
tt0072959	5.8	99
tt2804018	8.6	99
tt0863105	7.4	99
tt1014068	5.6	99
tt0120769	6.1	9899
tt2012011	6.5	9899
tt0080487	7.3	98988
tt2948636	8.9	9897
tt0799949	2.4	98960
tt3469046	6.3	98947
tt3410834	5.7	98936
tt1596356	6.7	9892
tt1123373	6.6	9892
tt0317132	6.3	9892
tt0036644	6.5	989
tt1736395	7.2	989
tt3507558	4.8	989
tt1286785	7	989
tt0902254	6.5	989
tt0275848	6.7	989
tt0337550	7.9	989
tt7542696	8.1	989
tt7874378	6.3	989
tt7009012	8.1	989
tt2043477	7.9	989
tt0701099	7.2	989
tt2186766	5	989
tt0735142	7.8	989
tt0708901	6.3	989
tt9278408	8.2	989
tt0109515	3.8	989
tt2762770	8.2	989
tt3096440	8.3	989
tt2107850	7.3	989
tt3089922	6.5	989
tt3315616	8.8	989
tt0382856	3.4	989
tt6047394	8.1	989
tt0082804	4.8	989
tt0085692	6.6	989
tt3073036	8.2	989
tt2397253	8.6	989
tt1826714	6.5	989
tt1298825	7.3	989
tt0058472	7.6	989
tt2311062	7.6	989
tt0424435	8.1	989
tt5144776	8.3	989
tt8001090	9.3	989
tt0069466	6.4	989
tt0110958	6.6	989
tt0108799	6.6	989
tt7332088	7.8	989
tt0189633	6.6	989
tt1702439	6.7	98864
tt5085924	5.5	9886
tt1323508	8.2	9886
tt0252480	7	9884
tt1682180	6.8	98827
tt0073692	6.3	9881
tt5834278	6.5	988
tt4669954	7.7	988
tt5670518	8.6	988
tt1185909	7.5	988
tt4151288	8.6	988
tt1151928	4.3	988
tt3613314	5.5	988
tt0046365	7.6	988
tt2327804	5	988
tt7762822	6.8	988
tt0053065	7.2	988
tt0539431	8.4	988
tt4818250	5.6	988
tt3270682	8.8	988
tt3322904	6.5	988
tt0113982	5.3	988
tt0455116	5.6	988
tt1806959	5.6	988
tt0708953	6.9	988
tt0805540	8.3	988
tt0062207	6.8	988
tt7385832	6.4	988
tt2430104	7.5	988
tt1413788	7.1	988
tt0841109	7.1	988
tt0098352	7.7	988
tt0318850	5.6	988
tt3973768	7.5	9878
tt0090837	5.6	9877
tt1629391	7.2	9877
tt7738450	7.1	9877
tt0439100	7.9	98756
tt0116213	6.1	98751
tt0098763	6.7	9875
tt1217213	7.1	9875
tt0494232	8.8	9875
tt0104952	7.6	98748
tt3006802	8.4	98747
tt2503944	6.6	98727
tt7160070	7.3	9871
tt6752992	7.6	9871
tt0078252	7.4	9870
tt0899109	6.9	987
tt1329673	7.5	987
tt5753440	8.7	987
tt0388098	5.6	987
tt2564978	2.8	987
tt0275863	8.1	987
tt0127834	7.1	987
tt7043730	8.6	987
tt0054119	7.4	987
tt0428672	7	987
tt0456012	7.7	987
tt2245223	6.9	987
tt0708972	6.3	987
tt10333046	8.7	987
tt0218080	3.3	987
tt8451428	8.2	987
tt0708904	7.3	987
tt0702002	8.7	987
tt1601814	5.3	987
tt0086872	5.2	987
tt1921518	8.2	987
tt2592324	8.5	987
tt3213820	7.7	987
tt0044229	8.2	987
tt0108355	6.2	987
tt5518294	8	987
tt0310853	5.7	987
tt1261414	3.4	987
tt1090680	6.9	987
tt5436168	6.5	987
tt0054115	7.1	987
tt0046198	5.9	987
tt4625398	7.5	987
tt1277125	4.8	987
tt5447674	5.9	987
tt0362107	4	987
tt0236493	6.1	98679
tt0317198	6	98671
tt1034385	6	9867
tt1924396	7.8	98663
tt0368008	6.6	98660
tt0243133	7.5	98658
tt5541338	7.3	9865
tt1135503	7	98647
tt1291166	7.2	986
tt0268711	4.3	986
tt1628178	8.9	986
tt1092002	5.2	986
tt0093649	6.2	986
tt6734204	7.3	986
tt0132905	6.6	986
tt0313250	3.9	986
tt0282917	7.4	986
tt0708849	6.8	986
tt3355510	4.9	986
tt0668330	8.3	986
tt6132758	6.7	986
tt0024831	7	986
tt2386354	5	986
tt2322674	8.6	986
tt2522196	7.3	986
tt2061577	6.9	986
tt1699163	6.2	986
tt1276406	6.6	986
tt7600128	8.7	986
tt4344878	6.6	986
tt0098544	5.8	986
tt4790766	8.8	986
tt2738570	8.5	986
tt0288264	7.7	986
tt7124370	8.1	986
tt2443942	6.7	986
tt0117942	4.7	986
tt5952348	8.1	986
tt2445698	7	986
tt3712494	7.5	9858
tt0105130	7	9857
tt1073498	2.8	98553
tt1241195	7.7	9854
tt2742544	8.9	9854
tt0467200	6.7	98520
tt3233418	7.3	9851
tt6225520	7	9851
tt2530392	7.2	985
tt2040786	7.2	985
tt1877688	5.1	985
tt1205406	7.9	985
tt1959347	5.8	985
tt2298224	5.1	985
tt5133392	6.4	985
tt0066079	7.8	985
tt0572211	6.6	985
tt0076725	6.4	985
tt1564571	3	985
tt0982893	5.2	985
tt6849940	3.7	985
tt0502208	8.6	985
tt9053434	5.2	985
tt2618368	6.5	985
tt0379298	7.4	985
tt2174736	7.3	985
tt0105424	7.7	985
tt2356209	8.7	985
tt0365672	4.1	985
tt0278213	8.1	985
tt0149453	6.6	985
tt0502206	8.5	985
tt0023856	6.7	985
tt0271211	7.2	985
tt0180864	7.6	985
tt0061633	7.8	985
tt0314170	6	985
tt2100684	6.4	985
tt3244030	7.9	985
tt0098674	7.7	985
tt0099263	8.1	985
tt0023488	6.9	985
tt1103799	6.5	985
tt8122018	6.5	985
tt0022660	6.8	985
tt0137279	7	985
tt3897284	1.4	985
tt2001495	7.9	985
tt4432006	5.9	985
tt1824904	4.3	985
tt0082958	5.6	985
tt0109144	4.5	985
tt0933915	8.4	985
tt1483797	7.5	9849
tt1802197	7.1	9849
tt0088015	7.3	9846
tt1286677	7.3	9844
tt2495118	6.2	9842
tt0102510	6.9	98417
tt0472023	6.8	9841
tt1760967	7.1	9840
tt1346516	8.4	984
tt2193619	7.1	984
tt5518286	7.9	984
tt0074021	7.6	984
tt7136550	7.1	984
tt7529124	8.5	984
tt6166702	8.8	984
tt0037151	5.3	984
tt0192788	6.4	984
tt3498452	8.2	984
tt0107846	5.9	984
tt0917048	8.6	984
tt0466415	8.3	984
tt4724488	6.8	984
tt5042722	8	984
tt1744825	6.4	984
tt4525270	4.8	984
tt4166858	9.5	984
tt0088818	5.7	984
tt1389861	8.8	984
tt0172577	7.3	984
tt0708930	7.1	984
tt1373498	6.4	984
tt4866712	5.1	984
tt1628166	8.8	984
tt3329328	9	984
tt0502202	8.5	984
tt1646127	6.4	984
tt5753470	8.2	984
tt0519638	8.3	984
tt1239459	4.3	984
tt0346039	6.9	984
tt0048034	6.7	984
tt2243361	5.2	984
tt5349292	6.7	984
tt4429538	9.5	984
tt0388242	5.7	984
tt0093626	4.2	984
tt3425332	6.7	984
tt0159206	7.1	98396
tt1389371	7.9	9839
tt0069697	7.5	9839
tt0074749	7.4	9839
tt0790686	6.1	98383
tt0033373	7.8	9836
tt0093412	7.1	9836
tt0164184	6.4	98313
tt0937237	6.1	9831
tt0243609	7	9831
tt0029850	7.6	9831
tt1444421	9.8	9830
tt0092800	6.8	983
tt6189344	7.1	983
tt1673736	6.7	983
tt0032043	6.6	983
tt6182954	7	983
tt7610008	7.9	983
tt1190910	4.7	983
tt1017495	8.8	983
tt0445033	6.4	983
tt4729990	5.7	983
tt4227928	7.8	983
tt9033712	6.6	983
tt4074502	7	983
tt4235706	8.5	983
tt0089800	7.7	983
tt1360964	8.1	983
tt2187972	4.2	983
tt0074586	7.2	983
tt3500614	7.9	983
tt0357392	6.1	983
tt0090036	4.5	983
tt0519613	7	983
tt6405208	8.2	983
tt1131750	6	983
tt0120070	7.3	9829
tt0058715	7.8	9829
tt0090667	7.1	9827
tt0086859	5.9	9826
tt0036154	7.9	9826
tt0218967	6.8	98249
tt1111890	5.7	9823
tt0176391	8.6	982
tt0387531	8.6	982
tt8882486	7	982
tt2125218	7.7	982
tt0038080	6.7	982
tt2465378	8.3	982
tt0094153	2.2	982
tt0059453	6.1	982
tt0502251	8.5	982
tt0165870	2.7	982
tt2828840	6.8	982
tt1018736	9.4	982
tt6217938	6	982
tt5972626	9.4	982
tt0054230	6.7	982
tt0079652	6.7	982
tt2336661	8.6	982
tt0033902	6.6	982
tt0025397	6.9	982
tt0492330	5.3	982
tt0591374	8.6	982
tt4772192	8.1	982
tt5125414	4.7	982
tt2094890	6.4	982
tt0709052	7.5	982
tt0708933	6.9	982
tt2729080	8.3	982
tt0185815	8.5	982
tt2554692	8.2	982
tt0795065	5.8	982
tt6105880	5.8	982
tt0084887	5.1	982
tt0775438	7.3	982
tt4259768	8.3	982
tt0063636	6.1	982
tt0263215	5.5	982
tt2716158	7.4	982
tt0081441	6.6	982
tt0116279	5.3	982
tt0057522	6.2	982
tt0044324	6.9	982
tt4215766	6.5	982
tt7364706	6.3	982
tt0838241	6.3	982
tt3045044	7	982
tt0072747	6.2	982
tt0087231	6.8	9818
tt1113829	8.2	9818
tt0870111	7.7	98160
tt2115295	6.3	9816
tt0451833	6.6	9815
tt1706601	8.8	9815
tt0488658	5.3	9814
tt1268987	4.9	9814
tt0437232	6.7	9812
tt1639109	7.8	9811
tt9860728	5.6	9811
tt3164256	5.5	9811
tt0097132	7.8	981
tt0241383	4.8	981
tt0116681	5.6	981
tt0099166	6.2	981
tt0196176	5.8	981
tt0033289	6.8	981
tt3120314	1.3	981
tt6704880	6.3	981
tt1767256	7	981
tt0708520	6.8	981
tt1508290	6.7	981
tt6615894	6.5	981
tt3612232	7.3	981
tt0150338	7.7	981
tt7978462	9	981
tt2276587	8.4	981
tt1327937	7.5	981
tt0519597	8.3	981
tt0795463	5.8	981
tt0425638	3	981
tt0398033	5.1	981
tt1118665	7.4	981
tt7721046	7.4	981
tt0383153	8	981
tt1179781	3.4	981
tt0137305	8.3	981
tt3244046	7.9	981
tt1628648	6.1	981
tt2015381	8	980782
tt0120338	7.8	980721
tt2275990	8	9807
tt0093278	4.4	9805
tt0087015	5.6	9804
tt1282139	8	9804
tt0078607	7.1	9804
tt6903284	5.9	9802
tt0972883	7	9801
tt4607112	7.3	9801
tt2000327	7	980
tt0000300	6.9	980
tt1417754	9	980
tt0035431	6.8	980
tt7332098	8.3	980
tt0324924	7.4	980
tt0556293	8.3	980
tt1837341	5.8	980
tt5248882	9.4	980
tt4738776	4.6	980
tt2129887	6.3	980
tt0010726	6.7	980
tt0390080	5.5	980
tt6023386	4.3	980
tt2602664	6	980
tt0024335	7.2	980
tt0098137	6.7	980
tt0062565	7.7	980
tt3323638	4.1	980
tt2043469	7.9	980
tt2670642	5.7	980
tt2405182	6.4	980
tt0274935	6.6	980
tt0021040	6.7	980
tt0037980	7.1	980
tt3469964	7.2	980
tt0373786	3.9	980
tt0483437	7.5	980
tt1365038	6.4	980
tt1490277	8.4	98
tt8753438	6.7	98
tt0056026	5	98
tt0178502	6.9	98
tt0030765	6.4	98
tt4526162	3.5	98
tt1638388	7.5	98
tt0060393	7.6	98
tt8774748	3.3	98
tt0166789	6.5	98
tt3229036	5.5	98
tt0058851	7.6	98
tt1635833	7.5	98
tt7197710	7	98
tt0136415	8.4	98
tt0032750	6	98
tt0510334	7.4	98
tt0118407	8.3	98
tt0022204	6.8	98
tt0625435	8.2	98
tt7006110	7.8	98
tt1602586	7.5	98
tt0435578	5.1	98
tt7685520	8	98
tt0028480	7	98
tt0631339	7.1	98
tt0121958	7.8	98
tt0047272	7.4	98
tt0049102	5.9	98
tt1609651	8.4	98
tt5356308	7.7	98
tt0084588	5.9	98
tt0604356	8.4	98
tt2110705	6.9	98
tt0597521	8.4	98
tt6111038	7	98
tt0383128	8.1	98
tt0022214	6.8	98
tt1019690	8.6	98
tt0274975	2.1	98
tt1300343	8.1	98
tt0353693	4.4	98
tt6917192	6.7	98
tt0468474	8.2	98
tt0026333	6.1	98
tt5535188	8.5	98
tt7647840	7	98
tt0092668	5.9	98
tt2756918	8.2	98
tt0071714	6.4	98
tt1734424	4.8	98
tt0029748	6.3	98
tt4017806	7.5	98
tt7336684	6.7	98
tt0109030	6.3	98
tt0531114	7.8	98
tt1106760	8.3	98
tt0887892	5.5	98
tt0251042	6.2	98
tt5609220	7.9	98
tt10278930	8.8	98
tt0097809	7	98
tt2746376	9.1	98
tt0750229	7.7	98
tt8630080	9	98
tt4123822	6.6	98
tt0197338	6.2	98
tt4292044	7.5	98
tt2787372	7.4	98
tt6766862	7.3	98
tt10312830	7.2	98
tt0002056	6.8	98
tt1232755	8.8	98
tt5192106	8.3	98
tt1779807	7.5	98
tt4819770	5.3	98
tt7036616	7.1	98
tt0115316	7.3	98
tt1608208	5.9	98
tt0144016	5.9	98
tt0321487	7.9	98
tt1249032	7.4	98
tt3970686	8.4	98
tt6904262	6.7	98
tt10388020	8.6	98
tt0653080	8.4	98
tt0001963	5.7	98
tt2784204	7.2	98
tt5963936	8	98
tt8773976	7.5	98
tt1202511	7	98
tt6131632	9.3	98
tt0058038	5.9	98
tt0594070	7.7	98
tt0239549	5	98
tt4085550	4.2	98
tt1063713	8.5	98
tt1727559	4.3	98
tt0974426	8.2	98
tt2517428	8.1	98
tt5225154	8.9	98
tt3978590	7.5	98
tt0090499	8.3	98
tt1438165	8	98
tt0567227	8.2	98
tt1754137	6.8	98
tt1171909	7.7	98
tt0082110	4.2	98
tt6032376	7	98
tt0110004	7.8	98
tt4020996	8.4	98
tt0079919	7.2	98
tt2303626	7.7	98
tt7899028	6.8	98
tt0355600	6.2	98
tt0587593	7.9	98
tt0081373	7	98
tt0273774	2	98
tt6738378	7	98
tt0033696	6.1	98
tt0439374	3.9	98
tt0079789	4.7	98
tt0043263	5.5	98
tt1050089	6.8	98
tt1438508	7.4	98
tt0273670	2	98
tt4845792	8.1	98
tt0887686	8.1	98
tt0230538	6	98
tt0168373	4	98
tt0471236	5.5	98
tt1501285	7.8	98
tt0273552	3.7	98
tt1130439	6.9	98
tt1470610	7.5	98
tt1127270	7.3	98
tt0027057	4.8	98
tt0211928	6.7	98
tt0169456	5.9	98
tt0360012	6.3	98
tt0326325	5.7	98
tt0028126	6.2	98
tt8245266	7.9	98
tt1052579	7.9	98
tt0106917	5.3	98
tt7120614	8.5	98
tt2850110	7.7	98
tt0667917	6.7	98
tt1630031	5.8	98
tt1644142	7.8	98
tt1067877	6.5	98
tt1941569	6.9	98
tt1105286	7.5	98
tt7793998	8.4	98
tt7786438	9.7	98
tt0042589	6.3	98
tt4258318	6.9	98
tt1100954	7.9	98
tt1644249	7.4	98
tt8558774	5.1	98
tt0062347	6.4	98
tt10947960	8.6	98
tt0097265	7	98
tt2308964	8.7	98
tt2325411	7.7	98
tt10595698	9.3	98
tt0215569	8	98
tt7213856	6.8	98
tt7213628	7.6	98
tt4586134	7	98
tt0091515	6.2	98
tt0442306	5	98
tt0239178	8.1	98
tt4180058	6.4	98
tt0197146	7.5	98
tt1647235	8	98
tt2131450	7.3	98
tt0058389	4.8	98
tt0263185	7.1	98
tt1205017	8.3	98
tt0125984	6.6	98
tt4263246	7.9	98
tt0170965	7.1	98
tt0679325	8	98
tt0091395	7.9	98
tt0117873	8.2	98
tt2315057	8.2	98
tt0359384	7.6	98
tt9616440	7.7	98
tt0288905	5.8	98
tt0168729	6.7	98
tt0683338	7.4	98
tt3674412	5.7	98
tt0436358	6.9	98
tt7126710	6.5	98
tt2614050	5.7	98
tt0056656	6.8	98
tt0922856	9	98
tt4613350	3.5	98
tt1646654	6	98
tt0331431	4.9	98
tt0359966	8.4	98
tt0062304	8	98
tt2133717	8	98
tt1943634	7.7	98
tt0505418	7.5	98
tt2367649	5.8	98
tt0286564	7.3	98
tt1046717	6.9	98
tt0212112	7	98
tt10738822	7.2	98
tt9694270	7.6	98
tt0057724	6	98
tt0652210	7.3	98
tt0683202	6.5	98
tt3666258	6.5	98
tt5082340	6.5	98
tt3106878	6.6	98
tt0681030	7.6	98
tt0101972	8.5	98
tt0049016	6.5	98
tt0743370	7.9	98
tt1647237	7.9	98
tt1647234	8.1	98
tt0169175	6.8	98
tt5537198	7.9	98
tt0286707	3.9	98
tt7009430	8.1	98
tt0110960	4	98
tt3977806	6.5	98
tt0136976	8.4	98
tt6200086	8.4	98
tt0594247	7.9	98
tt5536252	7.3	98
tt5832008	7.1	98
tt1014516	8.2	98
tt1988475	7.6	98
tt0922766	9	98
tt0052766	5.6	98
tt1723782	6.6	98
tt1080671	6.5	98
tt0029381	6.3	98
tt0284139	7.7	98
tt0888154	7.7	98
tt0567043	8.7	98
tt0997074	5.8	98
tt10275936	6.6	98
tt6029350	6.5	98
tt3021098	7.6	98
tt0052790	7.5	98
tt1635834	7.5	98
tt0296328	7.5	98
tt2146810	7.2	98
tt8361958	8.1	98
tt1472386	4.6	98
tt0170560	8.4	98
tt0304014	5.8	98
tt0983974	7	98
tt4526166	3.6	98
tt0983570	7.9	98
tt4066234	8.8	98
tt6336780	9.3	98
tt1090620	7.7	98
tt1765660	7.3	98
tt0030766	6.4	98
tt7590334	5	98
tt0319153	5.9	98
tt5540622	5.7	98
tt1191115	5.4	98
tt6866290	7.2	98
tt0026457	6.4	98
tt2114701	7.2	98
tt3338230	7.7	98
tt0148268	4	98
tt0531116	7.1	98
tt2953170	6.4	98
tt0953394	6.4	98
tt0332079	5.4	98
tt2396396	6.3	98
tt0947010	4.6	98
tt8772292	7.5	98
tt1534774	8.1	98
tt10939208	8.4	98
tt0986358	7.7	98
tt0943432	6.3	98
tt0936460	5	98
tt4893038	6.9	98
tt6834120	7.5	98
tt3380392	7.7	98
tt0926987	8.3	98
tt0325243	6.9	98
tt1024155	6.3	98
tt2618136	5.8	98
tt6227596	9.1	98
tt2877528	8	98
tt7273546	6.4	98
tt0029790	7.4	98
tt0117868	6.9	98
tt0186835	6.9	98
tt0887720	5	98
tt0063746	4.8	98
tt0922781	9	98
tt0067022	5.6	98
tt2401066	6.2	98
tt1300571	4.2	98
tt0735634	7.3	98
tt0921538	7.6	98
tt7786434	9.7	98
tt0915899	8.3	98
tt4181190	9.5	98
tt0604649	8.4	98
tt2260022	9.4	98
tt8421622	7.5	98
tt0354498	6.1	98
tt0063435	6.4	98
tt0076521	8.7	98
tt0027925	7.1	98
tt0021653	7	98
tt1427343	7.4	98
tt2825240	4.1	98
tt0908519	8.4	98
tt0386867	8.6	98
tt0902250	7	98
tt0325772	4.1	98
tt0108136	5.8	98
tt0120138	5.8	98
